,solar-rooftop,onwind,offwind
2023-01-10 15:00:00+01:00,0.17617576316075303,0.6048872703544302,0.0
2023-01-10 16:00:00+01:00,0.06878983850441191,0.6152510087851875,0.0
2023-01-10 17:00:00+01:00,0.017214537540329495,0.6273420369544043,0.0
2023-01-10 18:00:00+01:00,0.013662331381213883,0.6390012426890063,0.0
2023-01-10 19:00:00+01:00,0.0,0.6521958170800166,0.0
2023-01-10 20:00:00+01:00,0.0,0.6702843790633292,0.0
2023-01-10 21:00:00+01:00,0.0,0.6743627020569142,0.0
2023-01-10 22:00:00+01:00,0.0,0.6595367984684697,0.0
2023-01-10 23:00:00+01:00,0.0,0.6520518762684784,0.0
2023-01-11 00:00:00+01:00,0.0,0.6427916840595147,0.0
2023-01-11 01:00:00+01:00,0.0,0.6395290256646466,0.0
2023-01-11 02:00:00+01:00,0.0,0.6259026288390214,0.0
2023-01-11 03:00:00+01:00,0.0,0.613091896612113,0.0
2023-01-11 04:00:00+01:00,0.0,0.5979301311300793,0.0
2023-01-11 05:00:00+01:00,0.0,0.5389143983993782,0.0
2023-01-11 06:00:00+01:00,0.0,0.47946684323406213,0.0
2023-01-11 07:00:00+01:00,0.0,0.45398931959178385,0.0
2023-01-11 08:00:00+01:00,0.02028856210110262,0.4317264740738608,0.0
2023-01-11 09:00:00+01:00,0.06236854275524138,0.40447368042261017,0.0
2023-01-11 10:00:00+01:00,0.13853604020550878,0.3890240333174998,0.0
2023-01-11 11:00:00+01:00,0.1922973141905854,0.4031302328482528,0.0
2023-01-11 12:00:00+01:00,0.23068846537179644,0.4636333539648496,0.0
2023-01-11 13:00:00+01:00,0.23868092922980655,0.5132449536750487,0.0
2023-01-11 14:00:00+01:00,0.19776224674307097,0.5321491802570782,0.0
2023-01-11 15:00:00+01:00,0.13751136535191774,0.5392502602929675,0.0
2023-01-11 16:00:00+01:00,0.0571768568303801,0.5343082924301527,0.0
2023-01-11 17:00:00+01:00,0.016804667598893076,0.5435684846391163,0.0
2023-01-11 18:00:00+01:00,0.013457396410495676,0.575091522366003,0.0
2023-01-11 19:00:00+01:00,0.0,0.6045514084608409,0.0
2023-01-11 20:00:00+01:00,0.0,0.6146272652685215,0.0
2023-01-11 21:00:00+01:00,0.0,0.6383774991723403,0.0
2023-01-11 22:00:00+01:00,0.0,0.6442790724454104,0.0
2023-01-11 23:00:00+01:00,0.0,0.6483094151684827,0.0
2023-01-12 00:00:00+01:00,0.0,0.6583852719761634,0.0
2023-01-12 01:00:00+01:00,0.0,0.6653424112005143,0.0
2023-01-12 02:00:00+01:00,0.0,0.6624156146992356,0.0
2023-01-12 03:00:00+01:00,0.0,0.6605443841492378,0.0
2023-01-12 04:00:00+01:00,0.0,0.6680293063492292,0.0
2023-01-12 05:00:00+01:00,0.0,0.6743147217864014,0.0
2023-01-12 06:00:00+01:00,0.0,0.6789688080261396,0.0
2023-01-12 07:00:00+01:00,0.0,0.6950901789184287,0.0
2023-01-12 08:00:00+01:00,0.02117661364088152,0.691971461335099,0.0
2023-01-12 09:00:00+01:00,0.07691892567623416,0.682567328314597,0.0
2023-01-12 10:00:00+01:00,0.1713256355204221,0.6787289066735758,0.0
2023-01-12 11:00:00+01:00,0.26573234536461005,0.6748425047620418,0.0
2023-01-12 12:00:00+01:00,0.2818538963944424,0.6707641817684568,0.0
2023-01-12 13:00:00+01:00,0.2705141613480349,0.6678373852671781,0.0
2023-01-12 14:00:00+01:00,0.20992172167235132,0.6702363987928164,0.0
2023-01-12 15:00:00+01:00,0.12542020207954346,0.674410682327427,0.0
2023-01-12 16:00:00+01:00,0.0495942629138064,0.6758021101722971,0.0
2023-01-12 17:00:00+01:00,0.015779992745302035,0.6820875256094694,0.0
2023-01-12 18:00:00+01:00,0.013594019724307814,0.6773374788287055,0.0
2023-01-12 19:00:00+01:00,0.0,0.6748425047620418,0.0
2023-01-12 20:00:00+01:00,0.0,0.6626555160517995,0.0
2023-01-12 21:00:00+01:00,0.0,0.6489331586851487,0.0
2023-01-12 22:00:00+01:00,0.0,0.625566766945432,0.0
2023-01-12 23:00:00+01:00,0.0,0.6116524884967302,0.0
2023-01-13 00:00:00+01:00,0.0,0.5958669794980304,0.0
2023-01-13 01:00:00+01:00,0.0,0.5911649129877794,0.0
2023-01-13 02:00:00+01:00,0.0,0.6015286514185366,0.0
2023-01-13 03:00:00+01:00,0.0,0.6058948560351983,0.0
2023-01-13 04:00:00+01:00,0.0,0.6004730854672559,0.0
2023-01-13 05:00:00+01:00,0.0,0.5998013616800771,0.0
2023-01-13 06:00:00+01:00,0.0,0.5916926959634198,0.0
2023-01-13 07:00:00+01:00,0.0,0.6030160398044324,0.0
2023-01-13 08:00:00+01:00,0.019468822218229785,0.6072862838800684,0.0
